PGA(g),B(m),DF(m),Y(kN/m3),Beban(kN),Qult,SF,Qall
1,2.3,0.5,17,200,324.70,1.33,244.5951036
1,2.4,0.5,17,200,334.90,1.36,246.25
1,2.5,0.5,17,200,344.90,1.39,247.5062792
1,2.6,0.5,17,200,350.60,1.43,245.6902593
1,2.7,0.5,17,200,359.90,1.47,245.665529
1,2.8,0.5,17,200,372.40,1.50,249.0137078
1,2.9,0.5,17,200,377.30,1.53,247.2477064
1,3,0.5,17,200,385.10,1.54,249.5787427
1,1,1,17,200,221.20,1.14,194.7183099
1,1.1,1,17,200,233.00,1.16,200.6890612
1,1.2,1,17,200,246.50,1.19,207.841484
1,1.3,1,17,200,257.30,1.22,211.4215283
1,1.4,1,17,200,268.80,1.25,215.3846154
1,1.5,1,17,200,280.30,1.30,216.4478764
1,1.6,1,17,200,290.50,1.33,218.8323917
1,1.7,1,17,200,303.50,1.36,223.1617647
1,1.8,1,17,200,316.00,1.39,226.7671331
1,1.9,1,17,200,326.70,1.43,228.941836
1,2,1,17,200,331.20,1.47,226.0750853
1,2.1,1,17,200,343.40,1.50,229.6221999
1,2.2,1,17,200,351.80,1.53,230.5373526
1,2.3,1,17,200,364.60,1.54,237.0611183
1,2.4,1,17,200,376.70,1.55,243.0322581
1,2.5,1,17,200,383.80,1.58,243.6825397
1,2.6,1,17,200,393.00,1.60,246.0093897
1,2.7,1,17,200,396.20,1.62,244.5679012
1,2.8,1,17,200,404.40,1.65,245.611904
1,2.9,1,17,200,416.00,1.67,248.6551106
1,3,1,17,200,427.30,1.69,252.9899349
1,1.5,1.5,17,200,323.30,1.33,243.5404896
1,1.6,1.5,17,200,329.60,1.36,242.3529412
1,1.7,1.5,17,200,344.70,1.39,247.3627557
1,1.8,1.5,17,200,354.80,1.43,248.6334968
1,1.9,1.5,17,200,365.90,1.47,249.7610922
1,2,1.5,17,200,375.20,1.50,250.8859913
1,2.1,1.5,17,200,382.10,1.53,250.3931848
1,2.2,1.5,17,200,384.60,1.54,250.0650195
1,2.3,1.5,17,200,401.00,1.55,258.7096774
1,2.4,1.5,17,200,411.40,1.58,261.2063492
1,2.5,1.5,17,200,418.70,1.60,262.0970266
1,2.6,1.5,17,200,428.70,1.62,264.6296296
1,2.7,1.5,17,200,434.90,1.65,264.1360462
1,2.8,1.5,17,200,443.50,1.67,265.0926479
1,2.9,1.5,17,200,454.10,1.76,258.3783784
1,3,1.5,17,200,461.00,1.84,250.2714441
1,2,2,17,200,404.90,1.45,279.0489318
1,2.1,2,17,200,416.90,1.48,281.3090418
1,2.2,2,17,200,421.70,1.50,280.946036
1,2.3,2,17,200,428.10,1.55,276.7291532
1,2.4,2,17,200,439.40,1.59,276.1785041
1,2.5,2,17,200,448.00,1.64,273.1707317
1,2.6,2,17,200,458.30,1.68,273.4486874
1,2.7,2,17,200,475.00,1.70,278.7558685
1,2.8,2,17,200,481.60,1.74,276.146789
1,2.9,2,17,200,483.90,1.79,270.0334821
1,3,2,17,200,497.70,1.83,271.6703057
1,2.5,2.5,17,200,476.10,1.89,251.6384778
1,2.6,2.5,17,200,485.20,1.91,253.7656904
1,2.7,2.5,17,200,496.40,1.98,250.3277862
1,2.8,2.5,17,200,508.50,2.04,248.8986784
1,2.9,2.5,17,200,525.40,2.14,245.5140187
1,3,2.5,17,200,526.90,2.18,241.3650939
1,0.5,0.5,19,50,117.50,1.48,79.49932341
1,0.6,0.5,19,50,131.30,1.48,88.59649123
1,0.7,0.5,19,50,144.60,1.48,97.83491204
1,0.8,0.5,19,50,157.70,1.48,106.4821067
1,0.9,0.5,19,50,170.40,1.48,114.8247978
1,1,0.5,19,50,183.40,1.48,124.0027045
1,1.1,0.5,19,50,194.80,1.48,132.0677966
1,1.2,0.5,19,50,206.70,1.49,138.8179987
1,1.3,0.5,19,50,221.20,1.49,148.0589023
1,1.4,0.5,19,50,230.40,1.49,154.4235925
1,1.5,0.5,19,50,241.60,1.49,162.256548
1,1.6,0.5,19,50,252.50,1.49,169.554123
1,1.7,0.5,19,50,263.40,1.59,165.7646318
1,1.8,0.5,19,50,274.20,1.59,172.1280603
1,1.9,0.5,19,50,285.60,1.59,179.3969849
1,2,0.5,19,50,295.30,1.59,185.840151
1,2.1,0.5,19,50,305.70,1.59,192.3609363
1,2.2,0.5,19,50,315.90,1.60,196.9451372
1,2.3,0.5,19,50,315.90,1.60,197.5609756
1,2.4,0.5,19,50,335.50,1.60,209.9499374
1,2.5,0.5,19,50,344.30,1.64,209.683313
1,2.6,0.5,19,50,353.10,1.64,214.9117468
1,2.7,0.5,19,50,362.10,1.64,220.3895313
1,2.8,0.5,19,50,372.30,1.65,225.4996972
1,2.9,0.5,19,50,381.20,1.65,231.1704063
1,3,0.5,19,50,400.12,1.65,242.6440267
1,1,1,19,50,221.30,1.30,170.5850613
1,1.1,1,19,50,233.20,1.30,178.8343558
1,1.2,1,19,50,247.10,1.33,185.5105105
1,1.3,1,19,50,255.70,1.37,186.0989811
1,1.4,1,19,50,269.30,1.38,195.3006019
1,1.5,1,19,50,281.10,1.40,200.2136752
1,1.6,1,19,50,291.50,1.43,203.5614525
1,1.7,1,19,50,304.70,1.48,205.7393653
1,1.8,1,19,50,317.20,1.50,211.0445775
1,1.9,1,19,50,328.00,1.53,214.0992167
1,2,1,19,50,336.40,1.57,213.6958455
1,2.1,1,19,50,344.80,1.60,215.7697121
1,2.2,1,19,50,353.70,1.61,219.4168734
1,2.3,1,19,50,366.70,1.64,223.4613041
1,2.4,1,19,50,374.20,1.68,222.6055919
1,2.5,1,19,50,387.60,1.70,227.5983558
1,2.6,1,19,50,396.40,1.73,228.8683603
1,2.7,1,19,50,400.20,1.74,229.7359357
1,2.8,1,19,50,408.35,1.83,223.3862144
1,2.9,1,19,50,416.50,1.85,224.8920086
1,3,1,19,50,430.40,1.88,228.4501062
1,1.5,1.5,19,50,325.40,1.589,204.7828823
1,1.6,1.5,19,50,332.30,1.678,198.0333731
1,1.7,1.5,19,50,347.50,1.731,200.751011
1,1.8,1.5,19,50,357.70,1.788,200.0559284
1,1.9,1.5,19,50,369.10,1.817,203.1370391
1,2,1.5,19,50,378.50,1.841,205.5947854
1,2.1,1.5,19,50,386.00,1.938,199.1744066
1,2.2,1.5,19,50,388.80,2.038,190.7752699
1,2.3,1.5,19,50,404.60,2.086,193.9597315
1,2.4,1.5,19,50,415.20,2.138,194.1729411
1,2.5,1.5,19,50,422.60,2.184,193.4981685
1,2.6,1.5,19,50,433.00,2.231,194.0833707
1,2.7,1.5,19,50,439.80,2.275,193.3186813
1,2.8,1.5,19,50,449.80,2.281,197.1942131
1,2.9,1.5,19,50,457.90,2.326,196.8615649
1,3,1.5,19,50,464.80,2.372,195.9527825
1,2,2,19,50,410.80,2.33,176.1578045
1,2.1,2,19,50,422.70,2.37,178.2792071
1,2.2,2,19,50,427.50,2.40,178.0508122
1,2.3,2,19,50,434.20,2.42,179.718543
1,2.4,2,19,50,445.50,2.48,179.4200564
1,2.5,2,19,50,454.30,2.50,181.4297125
1,2.6,2,19,50,464.90,2.61,177.9862175
1,2.7,2,19,50,480.60,2.72,176.4965112
1,2.8,2,19,50,487.80,2.95,165.1879445
1,2.9,2,19,50,492.40,3.04,161.8671926
1,3,2,19,50,503.80,3.15,159.8857506
1,2.5,2.5,19,50,476.10,3.02,157.4404762
1,2.6,2.5,19,50,485.20,3.17,153.3017378
1,2.7,2.5,19,50,496.40,3.21,154.5935846
1,2.8,2.5,19,50,508.50,3.42,148.5539001
1,2.9,2.5,19,50,525.40,3.74,140.3686882
1,3,2.5,19,50,526.90,3.96,132.9212916
1,0.5,0.5,19,100,117.50,1.18,99.32375317
1,0.6,0.5,19,100,131.30,1.18,111.4601019
1,0.7,0.5,19,100,144.60,1.19,121.8197136
1,0.8,0.5,19,100,157.70,1.19,132.0770519
1,0.9,0.5,19,100,170.40,1.21,140.7101569
1,1,0.5,19,100,183.40,1.21,151.4450867
1,1.1,0.5,19,100,194.80,1.26,154.480571
1,1.2,0.5,19,100,206.70,1.29,159.8607889
1,1.3,0.5,19,100,221.20,1.30,170.8108108
1,1.4,0.5,19,100,230.40,1.33,173.559322
1,1.5,0.5,19,100,241.60,1.36,177.6470588
1,1.6,0.5,19,100,252.50,1.40,180.8091658
1,1.7,0.5,19,100,263.40,1.43,183.8101884
1,1.8,0.5,19,100,274.20,1.48,185.8983051
1,1.9,0.5,19,100,285.60,1.50,190.6542056
1,2,0.5,19,100,295.30,1.52,194.1485865
1,2.1,0.5,19,100,305.70,1.54,198.4420643
1,2.2,0.5,19,100,315.90,1.56,202.5
1,2.3,0.5,19,100,315.90,1.59,199.3059937
1,2.4,0.5,19,100,335.50,1.60,209.3603744
1,2.5,0.5,19,100,344.30,1.62,212.5308642
1,2.6,0.5,19,100,353.10,1.64,215.1081328
1,2.7,0.5,19,100,362.10,1.66,217.7390259
1,2.8,0.5,19,100,372.30,1.69,220.4262877
1,2.9,0.5,19,100,381.20,1.72,222.2092684
1,3,0.5,19,100,400.12,1.74,229.6900115
1,1,1,19,100,221.30,1.83,120.9950793
1,1.1,1,19,100,233.20,1.90,122.4789916
1,1.2,1,19,100,247.10,1.98,124.8610409
1,1.3,1,19,100,255.70,2.01,127.5311721
1,1.4,1,19,100,269.30,2.03,132.5947809
1,1.5,1,19,100,281.10,2.07,135.6660232
1,1.6,1,19,100,291.50,2.09,139.307049
1,1.7,1,19,100,304.70,2.11,144.2025556
1,1.8,1,19,100,317.20,2.14,148.3282675
1,1.9,1,19,100,328.00,2.16,151.5711645
1,2,1,19,100,336.40,2.19,153.3971728
1,2.1,1,19,100,344.80,2.20,156.9055745
1,2.2,1,19,100,353.70,2.20,160.626703
1,2.3,1,19,100,366.70,2.23,164.5870736
1,2.4,1,19,100,374.20,2.25,166.0159716
1,2.5,1,19,100,387.60,2.27,170.5985915
1,2.6,1,19,100,396.40,2.29,172.9116685
1,2.7,1,19,100,400.20,2.31,173.0220493
1,2.8,1,19,100,408.35,2.35,173.507542
1,2.9,1,19,100,416.50,2.39,173.9766082
1,3,1,19,100,430.40,2.43,177.0464829
1,1.5,1.5,19,100,325.40,2.04,159.4316512
1,1.6,1.5,19,100,332.30,2.12,157.1158392
1,1.7,1.5,19,100,347.50,2.18,159.6233349
1,1.8,1.5,19,100,357.70,2.21,162.1486854
1,1.9,1.5,19,100,369.10,2.27,162.642108
1,2,1.5,19,100,378.50,2.30,164.2795139
1,2.1,1.5,19,100,386.00,2.32,166.1644425
1,2.2,1.5,19,100,388.80,2.42,160.5947955
1,2.3,1.5,19,100,404.60,2.46,164.271214
1,2.4,1.5,19,100,415.20,2.48,167.1497585
1,2.5,1.5,19,100,422.60,2.52,167.7649861
1,2.6,1.5,19,100,433.00,2.57,168.4169584
1,2.7,1.5,19,100,439.80,2.61,168.2478959
1,2.8,1.5,19,100,449.80,2.63,170.9616116
1,2.9,1.5,19,100,457.90,2.66,172.0781661
1,3,1.5,19,100,464.80,2.70,172.0844132
1,2,2,19,100,410.80,2.60,158.2434515
1,2.1,2,19,100,422.70,2.61,161.7680827
1,2.2,2,19,100,427.50,2.64,161.7480136
1,2.3,2,19,100,434.20,2.69,161.2927192
1,2.4,2,19,100,445.50,2.72,163.7265711
1,2.5,2,19,100,454.30,2.79,162.5984252
1,2.6,2,19,100,464.90,2.83,164.101659
1,2.7,2,19,100,480.60,2.87,167.2815872
1,2.8,2,19,100,487.80,2.91,167.3757892
1,2.9,2,19,100,492.40,2.95,166.7456824
1,3,2,19,100,503.80,3.01,167.2642762
1,2.5,2.5,19,100,485.20,2.90,167.368058
1,2.6,2.5,19,100,494.40,3.00,165.0200267
1,2.7,2.5,19,100,505.70,3.12,161.9276337
1,2.8,2.5,19,100,517.80,3.28,157.6735688
1,2.9,2.5,19,100,533.50,3.33,160.1140456
1,3,2.5,19,100,535.80,3.47,154.2758422
1,0.5,0.5,19,150,117.50,1.18,99.74533107
1,0.6,0.5,19,150,131.30,1.18,111.4601019
1,0.7,0.5,19,150,144.60,1.18,122.2316145
1,0.8,0.5,19,150,157.70,1.19,132.0770519
1,0.9,0.5,19,150,170.40,1.20,141.8817652
1,1,0.5,19,150,183.40,1.21,151.4450867
1,1.1,0.5,19,150,194.80,1.25,155.4668795
1,1.2,0.5,19,150,206.70,1.28,161.106781
1,1.3,0.5,19,150,221.20,1.30,170.8108108
1,1.4,0.5,19,150,230.40,1.33,173.559322
1,1.5,0.5,19,150,241.60,1.36,177.6470588
1,1.6,0.5,19,150,252.50,1.39,181.1984212
1,1.7,0.5,19,150,263.40,1.43,184.5830413
1,1.8,0.5,19,150,274.20,1.47,187.1672355
1,1.9,0.5,19,150,285.60,1.49,192.2584988
1,2,0.5,19,150,295.30,1.51,196.0823373
1,2.1,0.5,19,150,305.70,1.52,200.7222587
1,2.2,0.5,19,150,315.90,1.54,205.1298701
1,2.3,0.5,19,150,315.90,1.57,201.8530351
1,2.4,0.5,19,150,335.50,1.59,211.2587369
1,2.5,0.5,19,150,344.30,1.61,213.6916584
1,2.6,0.5,19,150,353.10,1.65,213.9870311
1,2.7,0.5,19,150,362.10,1.69,214.3872114
1,2.8,0.5,19,150,372.30,1.73,215.2023121
1,2.9,0.5,19,150,381.20,1.79,212.8419877
1,3,0.5,19,150,400.12,1.85,216.0475162
1,1,1,19,150,221.30,1.48,149.3252362
1,1.1,1,19,150,233.20,1.52,153.6738056
1,1.2,1,19,150,247.10,1.55,159.1113973
1,1.3,1,19,150,255.70,1.59,160.514752
1,1.4,1,19,150,269.30,1.63,165.7230769
1,1.5,1,19,150,281.10,1.66,169.6439348
1,1.6,1,19,150,291.50,1.68,173.2026144
1,1.7,1,19,150,304.70,1.71,178.2913985
1,1.8,1,19,150,317.20,1.75,181.7765043
1,1.9,1,19,150,328.00,1.77,185.415489
1,2,1,19,150,336.40,1.79,187.6185165
1,2.1,1,19,150,344.80,1.81,190.2869757
1,2.2,1,19,150,353.70,1.83,193.1731294
1,2.3,1,19,150,366.70,1.85,198.3234181
1,2.4,1,19,150,374.20,1.88,198.9896304
1,2.5,1,19,150,387.60,1.91,202.7196653
1,2.6,1,19,150,396.40,1.95,203.4385425
1,2.7,1,19,150,400.20,1.99,201.6120907
1,2.8,1,19,150,408.35,2.04,199.8776309
1,2.9,1,19,150,416.50,2.08,200.3367003
1,3,1,19,150,430.40,2.12,203.498818
1,1.5,1.5,19,150,325.40,1.68,193.8058368
1,1.6,1.5,19,150,332.30,1.71,194.4411937
1,1.7,1.5,19,150,347.50,1.74,199.2545872
1,1.8,1.5,19,150,357.70,1.78,200.8422235
1,1.9,1.5,19,150,369.10,1.79,206.0859855
1,2,1.5,19,150,378.50,1.81,209.0005522
1,2.1,1.5,19,150,386.00,1.84,209.5548317
1,2.2,1.5,19,150,388.80,1.85,209.8219104
1,2.3,1.5,19,150,404.60,1.89,213.7348125
1,2.4,1.5,19,150,415.20,1.93,215.0181253
1,2.5,1.5,19,150,422.60,1.99,212.8967254
1,2.6,1.5,19,150,433.00,2.04,212.1509064
1,2.7,1.5,19,150,439.80,2.09,210.3299857
1,2.8,1.5,19,150,449.80,2.13,210.9756098
1,2.9,1.5,19,150,457.90,2.19,209.5652174
1,3,1.5,19,150,464.80,2.24,207.4074074
1,2,2,19,150,410.80,1.83,223.9912759
1,2.1,2,19,150,422.70,1.91,220.846395
1,2.2,2,19,150,427.50,1.98,215.5824508
1,2.3,2,19,150,434.20,2.06,210.470189
1,2.4,2,19,150,445.50,2.10,211.8402282
1,2.5,2,19,150,454.30,2.13,213.0863039
1,2.6,2,19,150,464.90,2.18,213.0614115
1,2.7,2,19,150,480.60,2.21,217.0731707
1,2.8,2,19,150,487.80,2.26,216.1850736
1,2.9,2,19,150,492.40,2.28,215.58669
1,3,2,19,150,503.80,2.32,217.5302245
1,2.5,2.5,19,150,485.20,2.52,192.6161175
1,2.6,2.5,19,150,494.40,2.61,189.280245
1,2.7,2.5,19,150,505.70,2.62,193.2365304
1,2.8,2.5,19,150,517.80,2.63,197.0319635
1,2.9,2.5,19,150,533.50,2.63,202.9288703
1,3,2.5,19,150,535.80,2.72,197.275405
1,0.5,0.5,19,200,117.50,1.09,107.6993584
1,0.6,0.5,19,200,131.30,1.10,119.3636364
1,0.7,0.5,19,200,144.60,1.10,131.215971
1,0.8,0.5,19,200,157.70,1.12,140.8035714
1,0.9,0.5,19,200,170.40,1.12,152.1428571
1,1,0.5,19,200,183.40,1.14,160.3146853
1,1.1,0.5,19,200,194.80,1.14,170.5779335
1,1.2,0.5,19,200,206.70,1.14,180.839895
1,1.3,0.5,19,200,221.20,1.19,185.5704698
1,1.4,0.5,19,200,230.40,1.19,193.1265717
1,1.5,0.5,19,200,241.60,1.21,200
1,1.6,0.5,19,200,252.50,1.23,204.785077
1,1.7,0.5,19,200,263.40,1.28,205.9421423
1,1.8,0.5,19,200,274.20,1.29,213.2192846
1,1.9,0.5,19,200,285.60,1.32,217.0212766
1,2,0.5,19,200,295.30,1.32,223.3736762
1,2.1,0.5,19,200,305.70,1.36,224.7794118
1,2.2,0.5,19,200,315.90,1.39,227.4298056
1,2.3,0.5,19,200,315.90,1.44,220.1393728
1,2.4,0.5,19,200,335.50,1.48,226.5361242
1,2.5,0.5,19,200,344.30,1.49,230.9188464
1,2.6,0.5,19,200,353.10,1.50,235.2431712
1,2.7,0.5,19,200,362.10,1.53,236.5120836
1,2.8,0.5,19,200,372.30,1.58,236.0811668
1,2.9,0.5,19,200,381.20,1.62,234.8736907
1,3,0.5,19,200,400.12,1.66,240.6013229
1,1,1,19,200,221.30,1.19,185.3433836
1,1.1,1,19,200,233.20,1.23,190.2120718
1,1.2,1,19,200,247.10,1.26,196.4228935
1,1.3,1,19,200,255.70,1.29,197.9102167
1,1.4,1,19,200,269.30,1.33,203.092006
1,1.5,1,19,200,281.10,1.36,206.6911765
1,1.6,1,19,200,291.50,1.39,209.1855041
1,1.7,1,19,200,304.70,1.43,213.5248774
1,1.8,1,19,200,317.20,1.47,216.5187713
1,1.9,1,19,200,328.00,1.50,219.3246406
1,2,1,19,200,336.40,1.53,220.4456094
1,2.1,1,19,200,344.80,1.56,221.167415
1,2.2,1,19,200,353.70,1.59,222.1733668
1,2.3,1,19,200,366.70,1.61,227.6225947
1,2.4,1,19,200,374.20,1.65,226.9942372
1,2.5,1,19,200,387.60,1.69,229.8932384
1,2.6,1,19,200,396.40,1.71,232.0163886
1,2.7,1,19,200,400.20,1.73,231.1958406
1,2.8,1,19,200,408.35,1.79,228.5114717
1,2.9,1,19,200,416.50,1.82,228.281721
1,3,1,19,200,430.40,1.86,231.1493018
1,1.5,1.5,19,200,325.40,1.37,237.5182482
1,1.6,1.5,19,200,332.30,1.40,237.6117269
1,1.7,1.5,19,200,347.50,1.43,243.5178697
1,1.8,1.5,19,200,357.70,1.47,244.1638225
1,1.9,1.5,19,200,369.10,1.49,247.2203617
1,2,1.5,19,200,378.50,1.52,248.8494412
1,2.1,1.5,19,200,386.00,1.54,251.383914
1,2.2,1.5,19,200,388.80,1.55,250.8387097
1,2.3,1.5,19,200,404.60,1.58,256.8888889
1,2.4,1.5,19,200,415.20,1.61,258.2892691
1,2.5,1.5,19,200,422.60,1.64,257.6829268
1,2.6,1.5,19,200,433.00,1.67,259.8259826
1,2.7,1.5,19,200,439.80,1.69,259.7755464
1,2.8,1.5,19,200,449.80,1.75,256.5887051
1,2.9,1.5,19,200,457.90,1.78,256.6704036
1,3,1.5,19,200,464.80,1.84,252.4714829
1,2,2,19,200,410.80,1.53,267.7966102
1,2.1,2,19,200,422.70,1.58,267.7010766
1,2.2,2,19,200,427.50,1.63,261.9485294
1,2.3,2,19,200,434.20,1.68,257.8384798
1,2.4,2,19,200,445.50,1.72,259.6153846
1,2.5,2,19,200,454.30,1.73,262.2979215
1,2.6,2,19,200,464.90,1.80,258.7089594
1,2.7,2,19,200,480.60,1.81,266.1129568
1,2.8,2,19,200,487.80,1.82,267.4342105
1,2.9,2,19,200,492.40,1.87,262.7534685
1,3,2,19,200,503.80,1.92,262.9436326
1,2.5,2.5,19,200,485.20,2.18,222.7731864
1,2.6,2.5,19,200,494.40,2.21,223.4071396
1,2.7,2.5,19,200,505.70,2.24,225.6581883
1,2.8,2.5,19,200,517.80,2.29,226.5091864
1,2.9,2.5,19,200,533.50,2.33,229.0682696
1,3,2.5,19,200,535.80,2.35,228.2914359
1,0.5,0.5,21,50,117.60,1.49,79.03225806
1,0.6,0.5,21,50,131.40,1.49,88.05200027
1,0.7,0.5,21,50,144.60,1.49,97.17741935
1,0.8,0.5,21,50,157.70,1.49,105.5555556
1,0.9,0.5,21,50,170.20,1.49,113.9223561
1,1,0.5,21,50,183.10,1.49,122.9684352
1,1.1,0.5,21,50,194.40,1.49,130.9090909
1,1.2,0.5,21,50,206.10,1.50,137.4916611
1,1.3,0.5,21,50,219.30,1.50,146.6889632
1,1.4,0.5,21,50,229.70,1.50,153.4402138
1,1.5,0.5,21,50,240.90,1.50,160.7071381
1,1.6,0.5,21,50,251.80,1.50,167.6431425
1,1.7,0.5,21,50,262.90,1.58,166.28716
1,1.8,0.5,21,50,274.00,1.58,173.968254
1,1.9,0.5,21,50,284.60,1.58,179.8988622
1,2,0.5,21,50,295.00,1.59,185.6513531
1,2.1,0.5,21,50,304.90,1.59,191.8575384
1,2.2,0.5,21,50,315.10,1.61,196.2017435
1,2.3,0.5,21,50,324.70,1.61,201.8023617
1,2.4,0.5,21,50,334.45,1.61,207.9912935
1,2.5,0.5,21,50,344.20,1.64,209.6224117
1,2.6,0.5,21,50,353.20,1.64,214.9726111
1,2.7,0.5,21,50,362.00,1.64,220.3286671
1,2.8,0.5,21,50,372.20,1.66,224.0818784
1,2.9,0.5,21,50,379.10,1.66,228.5111513
1,3,0.5,21,50,381.34,1.66,229.8613623
1,1,1,21,50,222.10,1.30,171.2017267
1,1.1,1,21,50,234.80,1.30,180.0613497
1,1.2,1,21,50,249.10,1.33,187.012012
1,1.3,1,21,50,259.80,1.37,189.0829694
1,1.4,1,21,50,271.80,1.38,197.1136413
1,1.5,1,21,50,283.50,1.40,201.9230769
1,1.6,1,21,50,293.80,1.43,205.1675978
1,1.7,1,21,50,307.80,1.48,207.8325456
1,1.8,1,21,50,320.40,1.50,213.1736527
1,1.9,1,21,50,331.20,1.53,216.1879896
1,2,1,21,50,338.10,1.57,214.7757591
1,2.1,1,21,50,348.70,1.60,218.2102628
1,2.2,1,21,50,357.70,1.61,221.898263
1,2.3,1,21,50,370.60,1.64,225.8379037
1,2.4,1,21,50,382.00,1.67,228.4688995
1,2.5,1,21,50,390.50,1.73,226.2456547
1,2.6,1,21,50,399.40,1.77,225.7772753
1,2.7,1,21,50,403.70,1.79,225.4048018
1,2.8,1,21,50,412.50,1.82,226.523888
1,2.9,1,21,50,422.40,1.87,225.4002134
1,3,1,21,50,433.00,1.92,225.4034357
1,1.5,1.5,21,50,330.20,1.69,195.6161137
1,1.6,1.5,21,50,338.00,1.77,190.8526256
1,1.7,1.5,21,50,352.80,1.81,195.1327434
1,1.8,1.5,21,50,363.50,1.84,197.8769733
1,1.9,1.5,21,50,375.20,1.86,201.6120365
1,2,1.5,21,50,384.80,1.98,194.5399393
1,2.1,1.5,21,50,392.90,2.07,189.9903288
1,2.2,1.5,21,50,397.00,2.13,186.0356139
1,2.3,1.5,21,50,411.50,2.18,188.5020614
1,2.4,1.5,21,50,422.20,2.21,190.6955736
1,2.5,1.5,21,50,429.70,2.25,190.8929365
1,2.6,1.5,21,50,440.10,2.30,191.7647059
1,2.7,1.5,21,50,447.10,2.30,194.3068231
1,2.8,1.5,21,50,457.00,2.35,194.799659
1,2.9,1.5,21,50,465.00,2.38,195.7894737
1,3,1.5,21,50,472.00,2.41,195.6882255
1,2,2,21,50,422.80,2.45,172.4306688
1,2.1,2,21,50,434.50,2.52,172.3522412
1,2.2,2,21,50,440.10,2.57,171.1119751
1,2.3,2,21,50,447.60,2.69,166.4559316
1,2.4,2,21,50,457.50,2.73,167.5210546
1,2.5,2,21,50,467.00,2.84,164.3209008
1,2.6,2,21,50,477.60,2.96,161.1879852
1,2.7,2,21,50,491.70,3.04,161.7434211
1,2.8,2,21,50,499.00,3.11,160.5379146
1,2.9,2,21,50,504.80,3.19,158.0463369
1,3,2,21,50,515.60,3.23,159.4310451
1,2.5,2.5,21,50,502.90,3.13,160.4658583
1,2.6,2.5,21,50,511.90,3.37,152.1248143
1,2.7,2.5,21,50,523.50,3.52,148.6793525
1,2.8,2.5,21,50,535.40,3.62,147.7780845
1,2.9,2.5,21,50,548.90,3.94,139.2087243
1,3,2.5,21,50,553.00,4.06,136.0728346
1,0.5,0.5,21,100,117.60,1.18,99.32432432
1,0.6,0.5,21,100,131.40,1.18,111.5449915
1,0.7,0.5,21,100,144.60,1.19,121.8197136
1,0.8,0.5,21,100,157.70,1.19,132.0770519
1,0.9,0.5,21,100,170.20,1.22,139.3939394
1,1,0.5,21,100,183.10,1.22,149.7138185
1,1.1,0.5,21,100,194.40,1.27,152.9504327
1,1.2,0.5,21,100,206.10,1.29,159.2735703
1,1.3,0.5,21,100,219.30,1.31,167.2768879
1,1.4,0.5,21,100,229.70,1.34,171.3539724
1,1.5,0.5,21,100,240.90,1.37,175.8394161
1,1.6,0.5,21,100,251.80,1.41,179.0259509
1,1.7,0.5,21,100,262.90,1.44,182.1898822
1,1.8,0.5,21,100,274.00,1.48,184.7606204
1,1.9,0.5,21,100,284.60,1.51,188.8520239
1,2,0.5,21,100,295.00,1.53,192.6845199
1,2.1,0.5,21,100,304.90,1.55,197.2824329
1,2.2,0.5,21,100,315.10,1.56,201.9871795
1,2.3,0.5,21,100,324.70,1.59,204.8580442
1,2.4,0.5,21,100,334.45,1.61,207.2823055
1,2.5,0.5,21,100,344.20,1.64,209.6224117
1,2.6,0.5,21,100,353.20,1.67,211.814093
1,2.7,0.5,21,100,362.00,1.69,213.8216184
1,2.8,0.5,21,100,372.20,1.71,217.7881802
1,2.9,0.5,21,100,379.10,1.74,217.7484204
1,3,0.5,21,100,381.34,1.77,215.0817823
1,1,1,21,100,222.10,1.75,126.6970907
1,1.1,1,21,100,234.80,1.79,131.0633547
1,1.2,1,21,100,249.10,1.83,136.1202186
1,1.3,1,21,100,259.80,1.89,137.4603175
1,1.4,1,21,100,271.80,1.95,139.3846154
1,1.5,1,21,100,283.50,2.01,141.0447761
1,1.6,1,21,100,293.80,2.04,144.0196078
1,1.7,1,21,100,307.80,2.05,150.0731351
1,1.8,1,21,100,320.40,2.06,155.3831232
1,1.9,1,21,100,331.20,2.09,158.8489209
1,2,1,21,100,338.10,2.10,160.7321131
1,2.1,1,21,100,348.70,2.12,164.3261074
1,2.2,1,21,100,357.70,2.15,166.6821994
1,2.3,1,21,100,370.60,2.17,170.7834101
1,2.4,1,21,100,382.00,2.19,174.270073
1,2.5,1,21,100,390.50,2.19,177.9854148
1,2.6,1,21,100,399.40,2.21,180.6422433
1,2.7,1,21,100,403.70,2.24,180.1427934
1,2.8,1,21,100,412.50,2.27,181.6380449
1,2.9,1,21,100,422.40,2.28,185.2631579
1,3,1,21,100,433.00,2.32,186.637931
1,1.5,1.5,21,100,330.20,1.86,177.9094828
1,1.6,1.5,21,100,338.00,1.90,177.6142932
1,1.7,1.5,21,100,352.80,1.95,180.8303434
1,1.8,1.5,21,100,363.50,1.99,182.4799197
1,1.9,1.5,21,100,375.20,2.06,181.8710616
1,2,1.5,21,100,384.80,2.13,181.0823529
1,2.1,1.5,21,100,392.90,2.19,179.652492
1,2.2,1.5,21,100,397.00,2.21,179.8007246
1,2.3,1.5,21,100,411.50,2.28,180.5616498
1,2.4,1.5,21,100,422.20,2.31,183.0875976
1,2.5,1.5,21,100,429.70,2.38,180.2432886
